,ET,P,wy,sumP,D
2011-01-31,30.72,112.72599792480469,2011,1244.8470153808594,0.0
2011-02-28,42.8,299.6990051269531,2011,1544.5460205078125,0.0
2011-03-31,52.400000000000006,772.6690063476562,2011,2317.2150268554688,0.0
2011-04-30,44.88,101.62100219726562,2011,2418.8360290527344,0.0
2011-05-31,70.16,93.63099670410156,2011,2512.467025756836,0.0
2011-06-30,89.36,51.994998931884766,2011,2564.4620246887207,37.365001068115234
2011-07-31,89.92,12.072999954223633,2011,2576.5350246429443,115.2120011138916
2011-08-31,88.56,0.0,2011,2576.5350246429443,203.7720011138916
2011-09-30,75.2,6.36899995803833,2011,2582.9040246009827,272.6030011558533
2011-10-31,43.36,181.58900451660156,2012,181.58900451660156,134.37399663925174
2011-11-30,38.480000000000004,192.8769989013672,2012,374.46600341796875,0.0
2011-12-31,24.400000000000002,38.32699966430664,2012,412.7930030822754,0.0
2012-01-31,34.24,448.17401123046875,2012,860.9670143127441,0.0
2012-02-29,43.36,175.1529998779297,2012,1036.1200141906738,0.0
2012-03-31,45.68,753.9310302734375,2012,1790.0510444641113,0.0
2012-04-30,61.760000000000005,175.87600708007812,2012,1965.9270515441895,0.0
2012-05-31,58.88,24.366498947143555,2012,1990.293550491333,34.51350105285645
2012-06-30,87.36,14.923999786376953,2012,2005.21755027771,106.9495012664795
2012-07-31,91.44,3.9779999256134033,2012,2009.1955502033234,194.4115013408661
2012-08-31,86.88,0.0,2012,2009.1955502033234,281.2915013408661
2012-09-30,71.92,0.0,2012,2009.1955502033234,353.2115013408661
2012-10-31,51.599999999999994,82.01799774169922,2013,82.01799774169922,322.7935035991669
2012-11-30,24.4,546.2830200195312,2013,628.3010177612305,0.0
2012-12-31,29.52,760.4588623046875,2013,1388.759880065918,0.0
2013-01-31,31.36,42.808998107910156,2013,1431.5688781738281,0.0
2013-02-28,41.760000000000005,35.222999572753906,2013,1466.791877746582,6.537000427246099
2013-03-31,53.44,156.15899658203125,2013,1622.9508743286133,0.0
2013-04-30,49.36,111.21199798583984,2013,1734.1628723144531,0.0
2013-05-31,80.48,20.25200080871582,2013,1754.414873123169,60.227999191284184
2013-06-30,92.88,49.53900146484375,2013,1803.9538745880127,103.56899772644043
2013-07-31,90.4,1.8799999952316284,2013,1805.8338745832443,192.0889977312088
2013-08-31,77.76,1.5950000286102295,2013,1807.4288746118546,268.25399770259855
2013-09-30,70.08,83.37000274658203,2013,1890.7988773584366,254.9639949560165
2013-10-31,38.0,2.1440000534057617,2014,2.1440000534057617,290.81999490261074
2013-11-30,45.2,61.33100128173828,2014,63.47500133514404,274.68899362087245
2013-12-31,34.32,17.510000228881836,2014,80.98500156402588,291.4989933919906
2014-01-31,42.88,39.10300064086914,2014,120.08800220489502,295.27599275112146
2014-02-28,46.72,430.260009765625,2014,550.34801197052,0.0
2014-03-31,57.28,441.7040100097656,2014,992.0520219802856,0.0
2014-04-30,54.08,77.4469985961914,2014,1069.499020576477,0.0
2014-05-31,76.88,6.454999923706055,2014,1075.954020500183,70.42500007629394
2014-06-30,86.80000000000001,1.2410000562667847,2014,1077.19502055645,155.98400002002717
2014-07-31,89.68,0.0,2014,1077.19502055645,245.66400002002717
2014-08-31,84.48,0.0,2014,1077.19502055645,330.1440000200272
2014-09-30,75.03999999999999,74.33300018310547,2014,1151.5280207395554,330.8509998369217
2014-10-31,44.72,199.96099853515625,2015,199.96099853515625,175.61000130176544
2014-11-30,39.92,235.322998046875,2015,435.28399658203125,0.0
2014-12-31,31.36,501.7850036621094,2015,937.0690002441406,0.0
2015-01-31,39.28,69.99400329589844,2015,1007.0630035400391,0.0
2015-02-28,44.96,363.7869873046875,2015,1370.8499908447266,0.0
2015-03-31,57.68,74.56800079345703,2015,1445.4179916381836,0.0
2015-04-30,64.72,88.56700134277344,2015,1533.984992980957,0.0
2015-05-31,77.03999999999999,18.17300033569336,2015,1552.1579933166504,58.86699966430663
2015-06-30,103.84,1.031000018119812,2015,1553.1889933347702,161.67599964618682
2015-07-31,97.28,6.335999965667725,2015,1559.524993300438,252.6199996805191
2015-08-31,86.0,6.077000141143799,2015,1565.6019934415817,332.5429995393753
2015-09-30,69.52000000000001,39.8849983215332,2015,1605.486991763115,362.17800121784205
2015-10-31,44.0,22.291000366210938,2016,22.291000366210938,383.8870008516311
2015-11-30,40.480000000000004,106.21299743652344,2016,128.50399780273438,318.1540034151077
2015-12-31,30.560000000000002,700.031005859375,2016,828.5350036621094,0.0
2016-01-31,37.84,694.0170288085938,2016,1522.5520324707031,0.0
2016-02-29,43.120000000000005,149.2760009765625,2016,1671.8280334472656,0.0
2016-03-31,65.28,653.2689819335938,2016,2325.0970153808594,0.0
2016-04-30,78.16,98.4260025024414,2016,2423.523017883301,0.0
2016-05-31,67.36,30.851999282836914,2016,2454.3750171661377,36.508000717163085
2016-06-30,97.6,17.452999114990234,2016,2471.828016281128,116.65500160217285
2016-07-31,94.8,0.0,2016,2471.828016281128,211.45500160217284
2016-08-31,84.32000000000001,0.014000000432133675,2016,2471.84201628156,295.7610016017407
2016-09-30,68.0,0.0,2016,2471.84201628156,363.7610016017407
2016-10-31,56.400000000000006,505.27801513671875,2017,505.27801513671875,0.0
2016-11-30,28.72,325.26800537109375,2017,830.5460205078125,0.0
2016-12-31,31.6,442.3689880371094,2017,1272.9150085449219,0.0
2017-01-31,36.4,776.8900146484375,2017,2049.8050231933594,0.0
2017-02-28,42.480000000000004,943.47998046875,2017,2993.2850036621094,0.0
2017-03-31,54.24,286.9630126953125,2017,3280.248016357422,0.0
2017-04-30,47.36,298.0379943847656,2017,3578.2860107421875,0.0
2017-05-31,81.04,9.809000015258789,2017,3588.0950107574463,71.23099998474122
2017-06-30,95.36,24.7189998626709,2017,3612.814010620117,141.87200012207032
2017-07-31,106.32,0.0,2017,3612.814010620117,248.1920001220703
2017-08-31,100.08,0.33500000834465027,2017,3613.149010628462,347.9370001137257
2017-09-30,74.0,13.013999938964844,2017,3626.1630105674267,408.92300017476083
2017-10-31,43.76,51.81999969482422,2018,51.81999969482422,400.8630004799366
2017-11-30,44.32,474.5329895019531,2018,526.3529891967773,0.0
2017-12-31,32.160000000000004,22.04400062561035,2018,548.3969898223877,10.115999374389652
2018-01-31,41.84,333.6310119628906,2018,882.0280017852783,0.0
2018-02-28,44.0,34.26100158691406,2018,916.2890033721924,9.738998413085938
2018-03-31,66.48,443.7919921875,2018,1360.0809955596924,0.0
2018-04-30,58.8,266.30999755859375,2018,1626.3909931182861,0.0
2018-05-31,82.16,16.22599983215332,2018,1642.6169929504395,65.93400016784668
2018-06-30,98.08,2.052999973297119,2018,1644.6699929237366,161.96100019454957
2018-07-31,107.36,0.0,2018,1644.6699929237366,269.3210001945496
2018-08-31,88.72,0.0,2018,1644.6699929237366,358.0410001945496
2018-09-30,69.12,5.447000026702881,2018,1650.1169929504395,421.71400016784673
2018-10-31,36.08,32.24800109863281,2019,32.24800109863281,425.5459990692139
2018-11-30,39.68,318.1080017089844,2019,350.3560028076172,147.11799736022954
2018-12-31,26.72,253.13900756835938,2019,603.4950103759766,0.0
2019-01-31,36.64,460.7640075683594,2019,1064.259017944336,0.0
2019-02-28,45.760000000000005,691.5960083007812,2019,1755.8550262451172,0.0
2019-03-31,58.72,299.1839904785156,2019,2055.039016723633,0.0
2019-04-30,57.2,185.87399291992188,2019,2240.9130096435547,0.0
2019-05-31,84.4,213.25100708007812,2019,2454.164016723633,0.0
2019-06-30,91.92,0.0,2019,2454.164016723633,91.92
2019-07-31,90.8,0.0,2019,2454.164016723633,182.72
2019-08-31,86.48,6.428999900817871,2019,2460.5930166244507,262.7710000991821
2019-09-30,68.56,42.630001068115234,2019,2503.223017692566,288.7009990310669
2019-10-31,41.84,19.472000122070312,2020,19.472000122070312,311.0689989089966
2019-11-30,37.84,73.18800354003906,2020,92.66000366210938,275.7209953689576
2019-12-31,38.96,375.0169982910156,2020,467.677001953125,0.0
2020-01-31,38.48,306.02801513671875,2020,773.7050170898438,0.0
2020-02-29,35.28,1.3819999694824219,2020,775.0870170593262,33.89800003051758
2020-03-31,50.64,134.11500549316406,2020,909.2020225524902,0.0
2020-04-30,64.32,100.85399627685547,2020,1010.0560188293457,0.0
2020-05-31,63.519999999999996,157.11199951171875,2020,1167.1680183410645,0.0
2020-06-30,87.76,4.724999904632568,2020,1171.893018245697,83.03500009536744
2020-07-31,92.32,0.0,2020,1171.893018245697,175.35500009536742
2020-08-31,86.88,1.100000023841858,2020,1172.9930182695389,261.13500007152555
2020-09-30,68.8,2.515000104904175,2020,1175.508018374443,327.4199999666214
2020-10-31,50.72,2.677000045776367,2021,2.677000045776367,375.46299992084505
2020-11-30,26.16,159.90699768066406,2021,162.58399772644043,241.71600224018098
2020-12-31,25.04,198.18699645996094,2021,360.77099418640137,68.56900578022004
2021-01-31,,348.25457763671875,2021,709.0255718231201,
2021-02-28,,221.87168884277344,2021,930.8972606658936,
2021-03-31,,110.11119842529297,2021,1041.0084590911865,
2021-04-30,,34.561100006103516,2021,1075.56955909729,
2021-05-31,,1.4609999656677246,2021,1077.0305590629578,
2021-06-30,,7.2704997062683105,2021,1084.301058769226,
2021-07-31,,0.0,2021,1084.301058769226,
2021-08-31,,0.7303999662399292,2021,1085.031458735466,
2021-09-30,,43.196800231933594,2021,1128.2282589673996,
